DARPA_1	DARPA_10	DARPA_11	DARPA_12	DARPA_13	DARPA_14	DARPA_15	DARPA_16	DARPA_17	DARPA_18	DARPA_19	DARPA_2	DARPA_20	DARPA_3	DARPA_31	DARPA_32	DARPA_33	DARPA_34	DARPA_35	DARPA_36
31.384785	32.87865	29.79337	29.095768	31.394825	34.88401	34.041157	30.927765	29.261452	25.934832	30.376125	29.207127	33.816372	28.747229	33.251408	33.40471	31.371004	32.27517	31.34694	35.835938
31.372658	32.86629	29.883978	29.048998	31.475815	34.945946	33.97108	30.920994	29.288269	25.876404	30.364864	29.230513	33.818584	28.750555	33.253666	33.4787	31.43379	32.269573	31.300453	35.9029
31.28225	32.92247	29.871822	29.061247	31.427446	34.86599	33.887653	30.816027	29.292738	25.886517	30.253378	29.188196	33.765488	28.646341	33.244644	33.451794	31.519407	32.24944	31.24603	35.90402
31.329659	32.93146	29.952486	29.150333	31.409449	34.98874	33.903225	30.86456	29.310614	25.870787	30.272522	29.237194	33.675884	28.694014	33.301014	33.514572	31.494291	32.314316	31.193878	35.819195
31.346579	32.97638	29.880663	29.212694	31.515186	34.917793	33.878754	30.882618	29.230425	25.929134	30.275085	29.219376	33.594025	28.620842	33.22435	33.50897	31.39726	32.25056	31.113379	35.787945
31.401766	32.961754	29.879559	29.245262	31.501688	34.92559	33.935482	30.834085	29.264278	25.938133	30.269447	29.206013	33.604652	28.59978	33.23702	33.554432	31.357306	32.265102	31.102041	35.76648
31.380795	32.957256	29.923758	29.240803	31.500563	34.932358	33.9822	30.83973	29.264278	26.032621	30.278467	29.209354	33.57475	28.573172	33.199776	33.48148	31.333334	32.214764	31.098639	35.69721
31.419426	32.973003	29.875137	29.371237	31.499437	34.936867	33.968853	30.851015	29.320269	26.064117	30.23788	29.239422	33.52381	28.59091	33.17156	33.419754	31.313927	32.20582	31.163265	35.684917
31.334436	32.964005	29.911602	29.41583	31.598425	34.92108	34.065628	30.900677	29.279955	26.116985	30.262684	29.187082	33.584717	28.556541	33.19413	33.448933	31.355022	32.206936	31.166666	35.698322
31.334436	32.98538	29.900553	29.380156	31.47694	35.003384	33.95662	30.888262	29.270996	26.136108	30.257046	29.158129	33.551495	28.567627	33.205418	33.44332	31.300228	32.22707	31.148525	35.67933
31.352097	32.937008	29.81768	29.352285	31.455568	35.051918	33.864292	30.843115	29.19261	26.12261	30.29425	29.199331	33.512196	28.584257	33.132053	33.430977	31.285389	32.17226	31.140589	35.653633
31.39779	32.904278	29.80199	29.344482	31.47973	35.061016	33.855232	30.847458	29.245241	26.073116	30.379232	29.270903	33.458378	28.59756	33.116253	33.446068	31.392694	32.129753	31.107832	35.64581
31.489502	32.957207	29.872787	29.379042	31.493244	35.054237	33.848553	30.905085	29.238522	26.065243	30.454853	29.302118	33.429523	28.496674	33.17946	33.423595	31.348173	32.12416	31.072645	35.617878
31.507183	33.00338	29.893805	29.404018	31.489864	35.05656	33.8608	30.923164	29.263159	26.003374	30.470655	29.289856	33.497227	28.534962	33.182846	33.44382	31.269407	32.15436	31.07605	35.61521
31.456354	33.094593	29.858408	29.477629	31.510136	35.162895	33.87862	30.925425	29.220604	26.038246	30.549152	29.327759	33.47111	28.54384	33.309605	33.49662	31.300228	32.189037	31.069319	35.71253
31.390488	33.0575	29.829458	29.494408	31.543406	35.14496	33.87291	30.919592	29.244122	26.06644	30.571915	29.26451	33.399334	28.511654	33.313347	33.544018	31.426773	32.257847	31.05467	35.58501
31.306416	32.979706	29.872646	29.435123	31.49718	35.14383	33.794872	30.799547	29.294514	26.065315	30.526613	29.137278	33.3426	28.45616	33.235294	33.48533	31.421053	32.274662	31.02278	35.6264
31.328539	33.03382	29.908085	29.428411	31.56257	35.15855	33.82163	30.779161	29.220604	26.081081	30.48924	29.132812	33.333706	28.489456	33.227375	33.408577	31.435926	32.20852	31.105923	35.627518
31.233408	33.0	29.94463	29.371365	31.550169	35.15855	33.819195	30.744055	29.258968	26.05518	30.402039	29.195312	33.398663	28.496115	33.26584	33.369076	31.440504	32.150223	31.074032	35.621925
31.259956	33.024803	29.96124	29.427294	31.491545	35.14609	33.794643	30.689693	29.242153	26.043919	30.428085	29.189732	33.50334	28.491676	33.34389	33.360046	31.385584	32.110985	31.02278	35.64877
31.256638	32.963924	29.879292	29.44519	31.400225	35.147224	33.725445	30.686296	29.19955	25.996622	30.417894	29.185268	33.49443	28.476137	33.3224	33.317154	31.35698	32.098766	31.089977	35.627098
31.244469	32.916573	29.850498	29.513422	31.282976	35.24349	33.68973	30.69196	29.22982	25.975225	30.500566	29.178572	33.43875	28.582685	33.314835	33.22122	31.29977	32.034794	31.056948	35.582306
31.321903	32.860203	29.851606	29.55481	31.296505	35.22537	33.708706	30.715742	29.182735	25.985361	30.47112	29.194197	33.41871	28.576027	33.26614	33.120766	31.30206	32.044895	31.055809	35.572227
31.291252	33.00226	29.91343	29.464207	31.314898	35.2517	33.702793	30.692394	29.118834	25.97973	30.464853	29.227934	33.420288	28.569366	33.3171	33.18418	31.304697	32.006733	31.04105	35.536396
31.314507	33.03616	29.932297	29.512304	31.309256	35.321995	33.760628	30.820454	29.138046	25.961712	30.57483	29.292738	33.448162	28.588236	33.3137	33.245197	31.304697	32.056118	31.018244	35.509518
31.386917	33.068928	29.90677	29.447428	31.264109	35.387756	33.723713	30.813637	29.178652	25.889639	30.602724	29.352348	33.51951	28.579357	33.28685	33.272625	31.361238	32.08427	30.990868	35.599777
31.385809	33.115253	29.840178	29.425056	31.295712	35.38662	33.753914	30.855682	29.249437	25.934685	30.60159	29.388144	33.574135	28.596004	33.27211	33.272625	31.397936	32.03034	31.030823	35.619957
31.445677	33.093784	29.884573	29.416107	31.35553	35.473923	33.800896	30.906818	29.251686	25.913288	30.639046	29.49217	33.589287	28.684444	33.20975	33.251133	31.46039	32.03034	31.05137	35.54372
31.452328	33.105083	29.882353	29.380314	31.393906	35.517006	33.78188	30.927273	29.308989	25.89865	30.61521	29.476511	33.53125	28.626667	33.201813	33.202488	31.452354	32.092136	31.05936	35.56054
31.496674	33.066666	29.922308	29.44731	31.450848	35.605682	33.76398	30.951136	29.364454	25.961668	30.681818	29.45302	33.56027	28.699331	33.243183	33.22537	31.472414	32.147358	31.068493	35.589687
31.426193	33.020363	29.930079	29.383408	31.464407	35.546593	33.807392	30.917046	29.315315	25.936794	30.604095	29.372482	33.458706	28.578596	33.28068	33.16421	31.444828	32.12838	31.067429	35.516815
31.439512	33.039593	29.846836	29.394619	31.461018	35.48182	33.81747	30.895454	29.396397	25.902935	30.56314	29.334452	33.4029	28.670012	33.284092	33.2752	31.443678	32.070946	31.012571	35.535873
31.523333	32.998867	29.814238	29.480942	31.494345	35.596592	33.848824	30.918182	29.409706	25.920994	30.470387	29.412556	33.406704	28.717949	33.210228	33.2718	31.545977	32.100224	31.0	35.55045
31.53	33.084938	29.72525	29.44955	31.549774	35.69852	33.852016	30.851137	29.397291	25.969526	30.503416	29.387892	33.38771	28.730211	33.18182	33.21631	31.510345	32.13401	31.00343	35.53475
31.6	33.069084	29.736374	29.461884	31.557692	35.695107	33.880043	30.910227	29.457111	25.953724	30.528473	29.419283	33.4581	28.790413	33.176136	33.168743	31.513794	32.147522	31.106285	35.588566
31.587778	33.069084	29.70189	29.429373	31.545248	35.691696	33.900223	30.944319	29.433409	25.962753	30.425968	29.430492	33.43687	28.7369	33.21388	33.189342	31.485615	32.079956	31.14531	35.566143
31.544445	33.05776	29.75751	29.34417	31.595022	35.725826	33.89462	30.940908	29.43228	25.953724	30.498861	29.39686	33.439106	28.698997	33.229805	33.21315	31.470655	32.018017	31.189932	35.56054
31.452223	33.035107	29.7297	29.328476	31.588236	35.76223	33.853138	30.981817	29.436794	25.90632	30.383827	29.409193	33.38324	28.697882	33.204777	33.197277	31.433832	31.952703	31.180779	35.47085
31.372223	32.970554	29.690767	29.279148	31.5362	35.831627	33.80045	30.940908	29.505644	25.896162	30.356491	29.485426	33.45028	28.760313	33.182026	33.259636	31.468355	31.93356	31.160183	35.4787
31.328888	32.944508	29.769745	29.283632	31.49095	35.813423	33.73879	30.867046	29.51693	25.883747	30.259682	29.4574	33.402233	28.698997	33.175198	33.24263	31.460299	31.974098	31.140732	35.402466
31.29889	32.961452	29.78198	29.238789	31.468857	35.7836	33.7287	30.832764	29.59322	25.870203	30.165148	29.516817	33.38143	28.60535	33.155857	33.22109	31.402761	31.967342	31.080091	35.316143
31.322222	32.99093	29.80089	29.27385	31.433107	35.76879	33.745514	30.83049	29.670057	25.888136	30.157175	29.565022	33.431767	28.626534	33.170647	33.224743	31.400461	32.010147	31.018307	35.26121
31.32	33.019276	29.832035	29.276094	31.382086	35.728928	33.68498	30.769056	29.759321	25.919773	30.170843	29.511211	33.459732	28.602007	33.17634	33.1748	31.397009	31.968433	30.99428	35.234306
31.31889	32.998863	29.855394	29.276094	31.362812	35.779045	33.642376	30.758818	29.821468	25.903955	30.116173	29.470852	33.512302	28.60758	33.16155	33.106697	31.42742	31.915445	31.008018	35.136772
31.336666	32.945515	29.827587	29.253647	31.302721	35.752846	33.603138	30.724688	29.789831	25.838419	30.089977	29.45852	33.47875	28.532887	33.158134	33.112373	31.5	31.868095	30.98511	35.0639
31.27	32.87514	29.717464	29.20202	31.310658	35.72665	33.54484	30.66553	29.827118	25.771751	29.97722	29.430492	33.453022	28.419174	33.191345	33.123722	31.441753	31.794582	30.940435	35.017956
31.237778	32.82293	29.728588	29.142536	31.293983	35.61845	33.534233	30.640501	29.776272	25.790724	29.939636	29.44955	33.416573	28.377926	33.242596	33.1748	31.432526	31.832956	30.883162	35.01347
31.245556	32.953407	29.713808	29.106623	31.313637	35.626423	33.533108	30.667805	29.755932	25.82333	30.03303	29.602018	33.54036	28.345596	33.23007	33.175938	31.530565	31.803612	30.872852	34.925926
31.313334	33.046642	29.74499	29.197752	31.342434	35.658314	33.601124	30.67008	29.824661	25.887754	30.04447	29.595959	33.61616	28.39688	33.223236	33.257954	31.49827	31.836159	30.91409	34.93708
31.397108	32.9215	29.627232	29.18356	31.263098	35.679955	33.48144	30.576967	29.835787	25.887754	29.97032	29.48036	33.5679	28.366777	33.23007	33.268486	31.37255	31.715254	30.942726	34.9
31.395323	32.96925	29.73743	29.09572	31.37058	35.58656	33.480316	30.604334	29.905895	25.911564	29.941713	29.52413	33.69438	28.388393	33.193623	33.233486	31.405998	31.841629	30.961054	34.90337
31.28285	32.987473	29.668156	29.070946	31.298746	35.55467	33.44207	30.574686	29.84563	25.854876	29.844572	29.466291	33.55281	28.325893	33.16287	33.306377	31.36909	31.809956	30.954128	34.91011
31.304008	33.01025	29.731844	29.077703	31.36602	35.54442	33.469067	30.49601	29.78774	25.836735	29.898285	29.414606	33.579777	28.217634	33.11845	33.307518	31.382929	31.88009	30.949541	34.93371
31.324053	33.07289	29.690502	29.073198	31.377422	35.54442	33.391453	30.490309	29.75823	25.820862	29.894857	29.434832	33.614605	28.245535	33.18472	33.330673	31.408304	31.925339	30.96326	34.876404
31.443207	33.05239	29.665922	29.086712	31.436073	35.571754	33.420696	30.483467	29.783201	25.840136	30.00343	29.521349	33.567417	28.25	33.221462	33.408676	31.409931	32.062218	31.026407	34.885395
31.455456	32.953304	29.64134	29.015766	31.364155	35.58656	33.373455	30.470924	29.800226	25.792517	29.981714	29.51236	33.560673	28.220982	33.219177	33.34703	31.411085	32.040726	31.034443	34.92472
31.48107	32.993168	29.682682	29.153326	31.349316	35.608894	33.481983	30.497149	29.857954	25.798185	29.997711	29.544432	33.56517	28.304688	33.11872	33.28539	31.381062	32.020363	31.071182	35.02025
31.514477	32.99886	29.70838	29.208569	31.388128	35.688713	33.532658	30.510832	29.889772	25.71542	29.981693	29.547806	33.567417	28.258928	33.15639	33.21575	31.431871	32.01923	31.01148	35.07199
31.530067	33.074116	29.717318	29.241262	31.340183	35.58495	33.59301	30.397947	29.896591	25.670069	29.965675	29.534307	33.65281	28.154018	33.127853	33.223743	31.489607	32.097286	31.097702	35.116985
31.492205	33.109463	29.740782	29.348759	31.362286	35.651825	33.57046	30.412771	29.847553	25.788876	29.936998	29.534307	33.65843	28.18771	33.172375	33.230595	31.490763	32.097286	31.054024	35.06974
31.426504	33.16876	29.735195	29.308126	31.340572	35.63927	33.51973	30.445839	29.832764	25.712826	29.852234	29.556805	33.62809	28.166481	33.123287	33.24914	31.45381	32.07588	31.044828	35.01462
31.419823	33.165337	29.709497	29.294582	31.28457	35.66895	33.585117	30.428734	29.845278	25.682178	29.839634	29.519686	33.61236	28.19553	33.14041	33.180573	31.487297	32.073612	31.066668	35.007874
31.358574	33.126568	29.612291	29.267494	31.288	35.57991	33.563698	30.313568	29.767918	25.692394	29.73425	29.555681	33.574158	28.130726	33.149544	33.128	31.472286	32.073612	31.078161	34.978626
31.440979	33.118587	29.639107	29.227991	31.312	35.576	33.59752	30.236032	29.778156	25.643587	29.778923	29.529808	33.61011	28.18771	33.16	33.15904	31.505203	32.124577	31.097813	34.961754
31.493319	33.172176	29.588827	29.27088	31.334858	35.602287	33.523113	30.23261	29.852104	25.643587	29.705612	29.593925	33.66854	28.22458	33.126858	33.11899	31.554913	32.175537	31.034523	35.061867
31.60981	33.248573	29.603352	29.294582	31.318857	35.568	33.581738	30.407534	29.903189	25.70261	29.725086	29.676802	33.61573	28.302013	33.114285	33.15103	31.533566	32.232162	31.082853	35.102364
31.651058	33.27708	29.625698	29.309256	31.286858	35.553143	33.48027	30.55936	29.904327	25.748014	29.751432	29.77027	33.583145	28.353468	33.124573	33.14073	31.533566	32.157417	31.048332	35.167603
31.615385	33.287342	29.665922	29.362303	31.312	35.494858	33.45434	30.608448	29.85991	25.754824	29.751432	29.740992	33.54719	28.347876	33.128	33.202747	31.457176	32.15515	31.03222	35.19482
31.568562	33.346638	29.724022	29.345373	31.313143	35.451427	33.471252	30.678082	29.787016	25.729853	29.812141	29.80518	33.529213	28.430649	33.093716	33.214203	31.51736	32.12684	31.09321	35.18919
31.516165	33.32383	29.613407	29.38939	31.30857	35.445713	33.4814	30.726027	29.72893	25.71169	29.676975	29.81644	33.460674	28.440716	33.017143	33.177547	31.52199	32.123444	31.070196	35.135136
31.472097	33.2691	29.643177	29.457626	31.286858	35.48856	33.577877	30.702055	29.803877	25.676136	29.706758	29.904171	33.404495	28.425531	33.09954	33.21764	31.575897	32.024914	31.178572	35.2759
31.482143	33.198402	29.574944	29.345762	31.362286	35.482838	33.530476	30.597033	29.689852	25.655682	29.634594	29.959414	33.20899	28.437849	33.042336	33.23024	31.682503	32.002266	31.201845	35.301804
31.472097	33.194984	29.617449	29.283615	31.374857	35.483982	33.52596	30.570776	29.645382	25.625	29.601374	29.96054	33.20899	28.465845	33.082474	33.17984	31.757822	32.05442	31.192617	35.278152
31.492188	33.1699	29.599552	29.236158	31.334858	35.43364	33.436794	30.55822	29.655643	25.614773	29.604359	29.951468	33.120224	28.456886	33.0378	33.127148	31.754345	32.038548	31.215687	35.207207
31.44308	33.18928	29.529083	29.300566	31.346285	35.36842	33.47291	30.53653	29.600912	25.685226	29.534403	29.92325	33.04944	28.533035	32.93242	33.13746	31.757822	31.962585	31.208765	35.23311
31.478794	33.160774	29.519016	29.327684	31.408	35.351257	33.51467	30.531963	29.614595	25.729546	29.50344	29.922121	32.941574	28.541994	32.859108	33.11684	31.676708	31.941044	31.22376	35.301804
31.46875	33.158493	29.42282	29.328814	31.452572	35.311214	33.581264	30.547945	29.527937	25.738636	29.552238	29.748306	32.864044	28.526316	32.887615	33.14204	31.654694	31.89569	31.224018	35.283783
31.508928	33.05017	29.373602	29.314125	31.506287	35.303204	33.595936	30.495434	29.444698	25.720455	29.46039	29.74605	32.87739	28.492722	32.9403	33.138603	31.63847	31.859411	31.280926	35.273647
31.462053	33.093502	29.331097	29.361582	31.467428	35.303204	33.63544	30.507992	29.49487	25.632954	29.470724	29.835215	32.978603	28.539753	32.843857	33.128292	31.6292	31.84694	31.273989	35.272522
31.416294	33.04219	29.36018	29.454237	31.429714	35.271168	33.648983	30.422375	29.469784	25.621592	29.462687	29.768623	32.96509	28.50168	32.830082	33.138603	31.68598	31.839003	31.19422	35.28491
31.376116	32.99658	29.288591	29.466667	31.421715	35.324944	33.595936	30.394978	29.40593	25.554546	29.419058	29.82167	32.971848	28.540873	32.886337	33.158077	31.6095	31.896708	31.181713	35.251125
31.434153	33.08219	29.287794	29.39322	31.422857	35.336384	33.617382	30.360731	29.43493	25.581818	29.429886	29.879232	33.003384	28.57223	32.840412	33.21101	31.546928	31.868332	31.179398	35.278465
31.477678	33.005707	29.31579	29.39774	31.409143	35.259724	33.585777	30.342466	29.365297	25.563637	29.494253	29.913092	33.009018	28.555431	32.86108	33.177753	31.647741	31.804768	31.189816	35.19842
31.445312	32.982876	29.229563	29.431639	31.393143	35.259724	33.556435	30.305937	29.406393	25.5375	29.535633	29.90632	32.968433	28.55991	32.79564	33.17202	31.607183	31.8252	31.217592	35.20293
31.526785	33.038815	29.377802	29.521494	31.498285	35.334095	33.571106	30.292238	29.438858	25.555681	29.543678	29.948082	32.971813	28.592384	32.75201	33.223625	31.707994	31.844496	31.268518	35.206314
31.58817	33.046803	29.409193	29.550905	31.474285	35.375717	33.4763	30.272831	29.322287	25.503408	29.585732	29.905191	33.004513	28.577827	32.711826	33.2328	31.709154	31.86379	31.283566	35.23337
31.664062	33.141552	29.329596	29.562218	31.418285	35.523483	33.44921	30.251143	29.249144	25.5375	29.6145	29.875847	32.986458	28.529675	32.760044	33.22477	31.631517	31.858116	31.225695	35.17362
31.680803	33.143837	29.330717	29.608597	31.434286	35.517754	33.452595	30.268265	29.241142	25.544317	29.700806	29.897291	33.0158	28.582306	32.69575	33.279816	31.61066	31.8252	31.278934	35.211952
31.503347	33.114155	29.315022	29.593891	31.446857	35.58257	33.512417	30.226027	29.256	25.514772	29.759216	29.840858	32.98418	28.567749	32.718716	33.322247	31.622248	31.895573	31.311342	35.279594
31.598883	33.085617	29.273542	29.694223	31.394285	35.57176	33.52483	30.257143	29.263159	25.505682	29.731567	29.900564	33.070137	28.585667	32.681976	33.322247	31.622248	31.931818	31.280416	35.343117
31.651007	33.171234	29.381166	29.715742	31.334858	35.663605	33.414223	30.350857	29.235699	25.48409	29.670507	29.935593	33.05776	28.595745	32.743973	33.384174	31.726536	32.076138	31.244495	35.33634
31.646137	33.224	29.306396	29.65119	31.313143	35.673565	33.249435	30.252571	29.184422	25.50512	29.656683	29.914026	33.017006	28.560537	32.719864	33.302753	31.74971	32.054546	31.281576	35.30474
31.62934	33.22057	29.286196	29.656462	31.377575	35.794018	33.215576	30.259428	29.120413	25.526196	29.623272	29.88009	33.08513	28.579596	32.768967	33.316513	31.783314	32.085228	31.329466	35.40339
31.639013	33.234287	29.291012	29.745743	31.41762	35.80184	33.125282	30.287186	29.050459	25.539864	29.620531	29.856335	33.236095	28.676405	32.808975	33.35706	31.76014	32.072727	31.399536	35.403847
31.608744	33.195427	29.27191	29.734392	31.320366	35.81221	33.081264	30.258581	29.068808	25.471527	29.575548	29.80543	33.224743	28.541573	32.85023	33.37356	31.727694	32.15	31.361208	35.42421
